Date,Time,Site,Unit ID,User ID,C-19G100574,mmHg-13E101284,DO %-19G102396,DO %L-19G102396,DO mg/L-19G102396,SPC-uS/cm-19G100574,C-uS/cm-19G100574,nLFC-uS/cm-19G100574,TDS mg/L-19G100574,SAL-PSU-19G100574,pH-21E102787,pH mV-21E102787,ORP mV-21E102787,FNU-13E101322,TSS mg/L-13E101322,TAL-PC RFU-13D100703,TAL-PC ug/L-13D100703,Chl RFU-13D100703,Chl ug/L-13D100703,fDOM RFU-13E100386,fDOM QSU-13E100386,DEP m-13D102108,Vpos m-13D102108,DEP psia-13D102108,Wiper V-19H101164,Cable V-13E101468,Batt V-13E101468
2023-07-17,11:18:19,Default Site,Sonde 13E101468,,21.045,737,82.1,84.6,7.28,650.4,601.3,655.1,423,0.32,7.67,-85.5,104.9,8.49,0,0.16,0.16,0.04,0.31,-0.4,-1.62,-0.022,-0.023,-0.031,1.219,0,5.45
2023-07-17,11:18:20,Default Site,Sonde 13E101468,,20.846,737,81.7,84.2,7.27,653.1,601.5,658,425,0.32,7.63,-83.4,105.8,8.42,0,0.15,0.15,0.02,0.23,-0.45,-1.76,-0.022,-0.025,-0.032,1.219,0,5.45
2023-07-17,11:18:22,Default Site,Sonde 13E101468,,20.592,737,81.2,83.8,7.26,656.9,601.8,662.1,427,0.32,7.61,-81.9,106.9,7.18,0,0.15,0.15,0.01,0.17,-0.53,-2.02,-0.022,-0.028,-0.032,1.219,0,5.45
2023-07-17,11:18:24,Default Site,Sonde 13E101468,,20.421,737,80.9,83.5,7.27,659.5,602,664.9,429,0.32,7.59,-81,107.5,4.61,0,0.18,0.17,0,0.15,-0.58,-2.2,-0.022,-0.016,-0.032,1.219,0,5.45
2023-07-17,11:18:25,Default Site,Sonde 13E101468,,20.309,736.9,80.7,83.2,7.27,661.4,602.2,667,430,0.32,7.58,-80.1,108.2,3.77,0,0.18,0.17,0.01,0.17,-0.64,-2.39,-0.022,-0.021,-0.032,1.219,0,5.45
2023-07-17,11:18:27,Default Site,Sonde 13E101468,,20.22,736.9,80.3,82.8,7.24,662.8,602.4,668.4,431,0.32,7.56,-79.2,108.9,3.86,0,0.09,0.1,0.02,0.21,-0.69,-2.54,-0.022,-0.025,-0.032,1.219,0,5.45
2023-07-17,11:18:29,Default Site,Sonde 13E101468,,20.134,736.9,79.5,82,7.19,664.6,602.9,670.4,432,0.32,7.55,-78.4,109.6,3.92,0,0.03,0.03,0.02,0.22,-0.74,-2.71,-0.022,-0.017,-0.032,1.219,0,5.45
2023-07-17,11:18:31,Default Site,Sonde 13E101468,,20.071,736.9,79,81.5,7.16,666.1,603.4,671.9,433,0.32,7.54,-77.8,110,3.98,0,0.03,0.04,0.02,0.22,-0.75,-2.71,-0.022,-0.024,-0.032,1.219,0,5.45
2023-07-17,11:18:33,Default Site,Sonde 13E101468,,20.019,736.9,78.4,80.9,7.11,667.4,603.9,673.3,434,0.33,7.52,-77,110.7,4.2,0,0.03,0.04,0.01,0.19,-0.75,-2.74,-0.023,-0.025,-0.032,1.219,0,5.45
2023-07-17,11:18:35,Default Site,Sonde 13E101468,,19.975,736.9,78.1,80.6,7.09,668.4,604.3,674.4,434,0.33,7.51,-76.5,111,4.45,0,0.02,0.03,0.01,0.2,-0.76,-2.75,-0.023,-0.022,-0.032,1.219,0,5.45
2023-07-17,11:18:36,Default Site,Sonde 13E101468,,19.949,737,77.8,80.2,7.06,669.1,604.6,675.1,435,0.33,7.51,-76.1,111.7,4.68,0,0.03,0.04,0.01,0.18,-0.75,-2.74,-0.023,-0.025,-0.033,1.219,0,5.45
2023-07-17,11:18:38,Default Site,Sonde 13E101468,,19.926,737,77.5,79.9,7.04,669.7,604.8,675.7,435,0.33,7.5,-75.7,112.6,4.88,0,0.03,0.04,0.01,0.19,-0.75,-2.74,-0.023,-0.02,-0.033,1.219,0,5.45
2023-07-17,11:18:40,Default Site,Sonde 13E101468,,19.899,737,77.1,79.6,7.01,670.3,605,676.4,436,0.33,7.49,-75.1,113.6,5.23,0,0.04,0.04,0.02,0.2,-0.76,-2.75,-0.023,-0.025,-0.033,1.219,0,5.45
2023-07-17,11:18:42,Default Site,Sonde 13E101468,,19.882,737,76.8,79.2,6.99,670.6,605,676.7,436,0.33,7.48,-74.7,114.3,5.51,0,0.03,0.03,0.01,0.18,-0.76,-2.77,-0.023,-0.023,-0.033,1.219,0,5.45
2023-07-17,11:18:43,Default Site,Sonde 13E101468,,19.862,737,76.6,79,6.97,670.8,605,676.9,436,0.33,7.47,-74.3,114.8,5.96,0,0.02,0.03,0.02,0.2,-0.77,-2.78,-0.023,-0.022,-0.033,1.219,0,5.45
2023-07-17,11:18:45,Default Site,Sonde 13E101468,,19.849,737,76.4,78.8,6.96,670.9,604.9,677,436,0.33,7.47,-73.9,115.3,6.25,0,0.02,0.03,0.01,0.19,-0.77,-2.78,-0.023,-0.021,-0.033,1.219,0,5.45
2023-07-17,11:18:47,Default Site,Sonde 13E101468,,19.835,737,76.2,78.6,6.94,671,604.8,677.1,436,0.33,7.45,-72.9,115.7,6.61,0,0.02,0.03,0.02,0.21,-0.76,-2.77,-0.023,-0.024,-0.033,1.219,0,5.45
2023-07-17,11:18:48,Default Site,Sonde 13E101468,,19.826,736.9,76,78.4,6.92,671,604.7,677.1,436,0.33,7.44,-72.2,116.1,6.86,0,0.02,0.03,0.01,0.18,-0.76,-2.77,-0.023,-0.02,-0.033,1.219,0,5.44
2023-07-17,11:18:50,Default Site,Sonde 13E101468,,19.818,736.9,75.8,78.2,6.91,670.9,604.5,677.1,436,0.33,7.42,-71.5,116.4,7.05,0,0.02,0.03,0.01,0.19,-0.76,-2.77,-0.023,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:18:52,Default Site,Sonde 13E101468,,19.809,736.9,75.7,78,6.89,670.9,604.4,677,436,0.33,7.41,-70.9,116.7,7.27,0,0.02,0.03,0.01,0.19,-0.76,-2.77,-0.023,-0.024,-0.033,1.219,0,5.44
2023-07-17,11:18:54,Default Site,Sonde 13E101468,,19.803,736.9,75.5,77.9,6.88,670.9,604.3,677.1,436,0.33,7.41,-70.5,116.9,7.41,0,0.02,0.03,0.02,0.23,-0.76,-2.75,-0.023,-0.017,-0.033,1.219,0,5.44
2023-07-17,11:18:55,Default Site,Sonde 13E101468,,19.795,736.9,75.3,77.7,6.86,671,604.3,677.2,436,0.33,7.4,-70,117.2,7.51,0,0.02,0.03,0.01,0.19,-0.75,-2.74,-0.023,-0.022,-0.033,1.219,0,5.44
2023-07-17,11:18:57,Default Site,Sonde 13E101468,,19.79,736.9,75.2,77.6,6.85,671.1,604.3,677.3,436,0.33,7.39,-69.6,117.3,7.58,0,0.02,0.03,0.01,0.18,-0.75,-2.72,-0.023,-0.025,-0.033,1.219,0,5.44
2023-07-17,11:18:59,Default Site,Sonde 13E101468,,19.783,737,75,77.4,6.84,671.2,604.3,677.4,436,0.33,7.38,-69.1,117.6,7.61,0,0.02,0.03,0,0.15,-0.74,-2.69,-0.023,-0.024,-0.033,1.219,0,5.45
2023-07-17,11:19:00,Default Site,Sonde 13E101468,,19.779,737,74.9,77.3,6.83,671.3,604.3,677.4,436,0.33,7.38,-68.9,117.7,7.66,0,0.03,0.04,0,0.14,-0.73,-2.67,-0.023,-0.023,-0.033,1.219,0,5.45
2023-07-17,11:19:02,Default Site,Sonde 13E101468,,19.774,737,74.8,77.2,6.82,671.3,604.3,677.5,436,0.33,7.37,-68.6,117.9,7.67,0,0.03,0.04,0,0.13,-0.72,-2.65,-0.023,-0.027,-0.033,1.219,0,5.45
2023-07-17,11:19:04,Default Site,Sonde 13E101468,,19.768,737,74.7,77.1,6.81,671.4,604.3,677.6,436,0.33,7.37,-68.3,118,7.67,0,0.03,0.04,-0.01,0.1,-0.72,-2.65,-0.023,-0.018,-0.033,1.219,0,5.45
2023-07-17,11:19:05,Default Site,Sonde 13E101468,,19.764,737,74.6,76.9,6.8,671.5,604.3,677.7,436,0.33,7.36,-68,118.1,7.7,0,0.02,0.03,0,0.14,-0.72,-2.64,-0.023,-0.023,-0.033,1.219,0,5.45
2023-07-17,11:19:07,Default Site,Sonde 13E101468,,19.759,737,74.5,76.8,6.79,671.5,604.3,677.7,436,0.33,7.36,-67.7,118.3,7.74,0,0.02,0.02,0,0.14,-0.72,-2.63,-0.023,-0.021,-0.033,1.219,0,5.45
2023-07-17,11:19:09,Default Site,Sonde 13E101468,,19.756,737,74.4,76.7,6.78,671.5,604.2,677.7,436,0.33,7.35,-67.6,118.4,7.75,0,0.02,0.02,0.01,0.19,-0.71,-2.61,-0.023,-0.019,-0.033,1.219,0,5.44
2023-07-17,11:19:11,Default Site,Sonde 13E101468,,19.753,737,74.3,76.7,6.78,671.4,604.1,677.6,436,0.33,7.35,-67.3,118.5,7.8,0,0.01,0.02,0.02,0.22,-0.71,-2.62,-0.023,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:19:12,Default Site,Sonde 13E101468,,19.749,737,74.2,76.6,6.77,671.4,604.1,677.6,436,0.33,7.35,-67.2,118.6,7.86,0,0.01,0.02,0,0.14,-0.71,-2.6,-0.023,-0.022,-0.033,1.219,0,5.44
2023-07-17,11:19:14,Default Site,Sonde 13E101468,,19.746,737,74.1,76.5,6.76,671.4,604,677.6,436,0.33,7.34,-67,118.6,7.9,0,0.02,0.03,0.01,0.16,-0.71,-2.6,-0.023,-0.022,-0.032,1.219,0,5.44
2023-07-17,11:19:16,Default Site,Sonde 13E101468,,19.743,737,74.1,76.4,6.76,671.3,603.9,677.6,436,0.33,7.34,-66.9,118.7,7.97,0,0.02,0.03,0,0.12,-0.71,-2.59,-0.023,-0.018,-0.032,1.219,0,5.44
2023-07-17,11:19:17,Default Site,Sonde 13E101468,,19.741,737,74,76.3,6.75,671.3,603.9,677.5,436,0.33,7.34,-66.7,118.8,8.03,0,0.02,0.03,-0.01,0.1,-0.72,-2.62,-0.023,-0.026,-0.032,1.219,0,5.44
2023-07-17,11:19:19,Default Site,Sonde 13E101468,,19.738,737,73.9,76.2,6.74,671.2,603.8,677.5,436,0.33,7.34,-66.6,118.8,8.1,0,0.01,0.02,-0.01,0.1,-0.72,-2.64,-0.023,-0.024,-0.032,1.219,0,5.44
2023-07-17,11:19:21,Default Site,Sonde 13E101468,,19.736,737,73.8,76.2,6.74,671.2,603.7,677.4,436,0.33,7.33,-66.5,118.9,8.15,0,0.01,0.02,-0.01,0.1,-0.73,-2.65,-0.023,-0.024,-0.032,1.219,0,5.44
2023-07-17,11:19:23,Default Site,Sonde 13E101468,,19.734,737,73.8,76.1,6.73,671.2,603.7,677.4,436,0.33,7.33,-66.4,118.9,8.23,0,0.01,0.02,0,0.12,-0.73,-2.67,-0.023,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:19:24,Default Site,Sonde 13E101468,,19.733,737,73.7,76,6.73,671.1,603.6,677.4,436,0.33,7.33,-66.3,118.9,8.27,0,0.03,0.03,0,0.13,-0.73,-2.66,-0.023,-0.026,-0.033,1.219,0,5.44
2023-07-17,11:19:26,Default Site,Sonde 13E101468,,19.732,737,73.7,76,6.72,671.1,603.6,677.3,436,0.33,7.33,-66.2,118.9,8.31,0,0.02,0.03,0,0.14,-0.73,-2.66,-0.023,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:19:28,Default Site,Sonde 13E101468,,19.73,737,73.6,75.9,6.72,671.1,603.5,677.3,436,0.33,7.33,-66.1,118.9,8.36,0,0.03,0.03,0,0.15,-0.74,-2.68,-0.023,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:19:29,Default Site,Sonde 13E101468,,19.729,737,73.6,75.9,6.71,671.1,603.5,677.3,436,0.33,7.33,-66,118.9,8.38,0,0.03,0.03,0,0.15,-0.73,-2.67,-0.023,-0.024,-0.033,1.219,0,5.44
2023-07-17,11:19:31,Default Site,Sonde 13E101468,,19.728,737,73.5,75.8,6.71,671.1,603.5,677.3,436,0.33,7.32,-65.9,118.9,8.41,0,0.03,0.04,0,0.12,-0.73,-2.67,-0.023,-0.021,-0.033,1.219,0,5.44
2023-07-17,11:19:33,Default Site,Sonde 13E101468,,19.727,737,73.5,75.8,6.7,671.1,603.5,677.3,436,0.33,7.32,-65.8,118.9,8.45,0,0.03,0.03,0,0.13,-0.73,-2.68,-0.023,-0.022,-0.033,1.219,0,5.44
2023-07-17,11:19:34,Default Site,Sonde 13E101468,,19.726,737,73.4,75.7,6.7,671.1,603.5,677.3,436,0.33,7.32,-65.8,118.9,8.47,0,0.02,0.03,0,0.14,-0.73,-2.68,-0.024,-0.023,-0.033,1.219,0,5.44
2023-07-17,11:19:36,Default Site,Sonde 13E101468,,19.726,737,73.4,75.7,6.7,671.1,603.5,677.3,436,0.33,7.32,-65.7,118.9,8.49,0,0.02,0.02,0,0.13,-0.73,-2.66,-0.024,-0.025,-0.033,1.219,0,5.44
2023-07-17,11:19:38,Default Site,Sonde 13E101468,,19.725,737,73.4,75.7,6.69,671.1,603.5,677.3,436,0.33,7.32,-65.6,118.9,8.52,0,0.03,0.03,0,0.15,-0.72,-2.63,-0.023,-0.021,-0.033,1.219,0,5.45
2023-07-17,11:19:39,Default Site,Sonde 13E101468,,19.724,737,73.3,75.6,6.69,671.1,603.5,677.3,436,0.33,7.32,-65.6,118.8,8.53,0,0.02,0.03,0,0.16,-0.72,-2.65,-0.023,-0.026,-0.033,1.219,0,5.45
2023-07-17,11:19:41,Default Site,Sonde 13E101468,,19.724,737,73.3,75.6,6.69,671.1,603.5,677.3,436,0.33,7.32,-65.5,118.8,8.57,0,0.03,0.03,0.01,0.17,-0.72,-2.64,-0.023,-0.028,-0.033,1.219,0,5.45
2023-07-17,11:19:43,Default Site,Sonde 13E101468,,19.723,737,73.3,75.6,6.69,671.1,603.4,677.3,436,0.33,7.32,-65.4,118.7,8.6,0,0.02,0.03,0.01,0.19,-0.72,-2.62,-0.023,-0.023,-0.033,1.219,0,5.45
2023-07-17,11:19:44,Default Site,Sonde 13E101468,,19.723,737,73.2,75.5,6.68,671.1,603.4,677.3,436,0.33,7.32,-65.4,118.7,8.62,0,0.02,0.03,0.01,0.19,-0.71,-2.59,-0.024,-0.025,-0.034,1.219,0,5.45
2023-07-17,11:19:46,Default Site,Sonde 13E101468,,19.722,737,73.2,75.5,6.68,671.1,603.4,677.3,436,0.33,7.31,-65.4,118.7,8.64,0,0.03,0.03,0.02,0.21,-0.71,-2.59,-0.024,-0.026,-0.034,1.219,0,5.45
2023-07-17,11:19:48,Default Site,Sonde 13E101468,,19.721,737,73.2,75.5,6.68,671,603.4,677.3,436,0.33,7.31,-65.3,118.6,8.68,0,0.02,0.03,0.01,0.16,-0.7,-2.58,-0.024,-0.021,-0.034,1.219,0,5.44
2023-07-17,11:19:49,Default Site,Sonde 13E101468,,19.721,737,73.2,75.5,6.68,671,603.4,677.3,436,0.33,7.31,-65.3,118.6,8.72,0,0.02,0.03,0.02,0.21,-0.71,-2.6,-0.024,-0.022,-0.034,1.219,0,5.44
2023-07-17,11:19:51,Default Site,Sonde 13E101468,,19.72,737,73.1,75.4,6.67,671,603.3,677.2,436,0.33,7.31,-65.2,118.5,8.76,0,0.02,0.03,0.01,0.18,-0.71,-2.59,-0.024,-0.023,-0.034,1.219,0,5.44
2023-07-17,11:19:53,Default Site,Sonde 13E101468,,19.719,737,73.1,75.4,6.67,671,603.3,677.2,436,0.33,7.31,-65.2,118.4,8.78,0,0.03,0.03,0,0.15,-0.7,-2.57,-0.024,-0.02,-0.034,1.219,0,5.44
2023-07-17,11:19:55,Default Site,Sonde 13E101468,,19.718,737,73.1,75.4,6.67,671,603.3,677.2,436,0.33,7.31,-65.1,118.4,8.84,0,0.03,0.03,0,0.13,-0.7,-2.57,-0.024,-0.016,-0.034,1.219,0,5.44
2023-07-17,11:19:56,Default Site,Sonde 13E101468,,19.717,737,73,75.3,6.67,671,603.3,677.2,436,0.33,7.31,-65.1,118.3,8.86,0,0.02,0.03,0.01,0.18,-0.7,-2.58,-0.024,-0.027,-0.034,1.219,0,5.44
2023-07-17,11:19:58,Default Site,Sonde 13E101468,,19.716,737.1,73,75.3,6.66,670.9,603.2,677.2,436,0.33,7.31,-65,118.3,8.92,0,0.02,0.03,0.01,0.19,-0.71,-2.59,-0.024,-0.022,-0.033,1.219,0,5.44
2023-07-17,11:20:00,Default Site,Sonde 13E101468,,19.715,737.1,73,75.3,6.66,670.9,603.2,677.2,436,0.33,7.31,-65,118.2,8.95,0,0.02,0.03,0.01,0.16,-0.7,-2.56,-0.023,-0.024,-0.033,1.219,0,5.44
2023-07-17,11:20:01,Default Site,Sonde 13E101468,,19.714,737.1,73,75.3,6.66,670.9,603.2,677.2,436,0.33,7.31,-65,118.1,8.97,0,0.02,0.03,0.01,0.18,-0.7,-2.56,-0.023,-0.026,-0.033,1.219,0,5.44
2023-07-17,11:20:03,Default Site,Sonde 13E101468,,19.712,737.1,72.9,75.2,6.66,670.9,603.2,677.2,436,0.33,7.31,-64.9,118.1,8.99,0,0.02,0.03,0.02,0.23,-0.7,-2.57,-0.023,-0.018,-0.033,1.219,0,5.44
2023-07-17,11:20:05,Default Site,Sonde 13E101468,,19.711,737.1,72.9,75.2,6.66,670.9,603.1,677.2,436,0.33,7.31,-64.9,118,9,0,0.02,0.02,0.02,0.23,-0.7,-2.58,-0.023,-0.022,-0.033,1.219,0,5.44
2023-07-17,11:20:06,Default Site,Sonde 13E101468,,19.71,737.1,72.9,75.2,6.65,670.9,603.1,677.2,436,0.33,7.31,-64.9,117.9,9.01,0,0.02,0.03,0.02,0.23,-0.7,-2.57,-0.023,-0.02,-0.033,1.219,0,5.44
2023-07-17,11:20:08,Default Site,Sonde 13E101468,,19.708,737.1,72.9,75.2,6.65,670.9,603.1,677.2,436,0.33,7.31,-64.8,117.9,9.01,0,0.01,0.02,0.01,0.2,-0.7,-2.56,-0.023,-0.018,-0.032,1.219,0,5.45
2023-07-17,11:20:10,Default Site,Sonde 13E101468,,19.707,737,72.8,75.1,6.65,670.9,603.1,677.2,436,0.33,7.3,-64.8,117.8,9.01,0,0.01,0.02,0.02,0.22,-0.69,-2.55,-0.023,-0.016,-0.032,1.219,0,5.45
2023-07-17,11:20:11,Default Site,Sonde 13E101468,,19.705,737,72.8,75.1,6.65,671,603.1,677.2,436,0.33,7.3,-64.8,117.7,9.01,0,0.01,0.02,0.01,0.2,-0.7,-2.56,-0.022,-0.021,-0.032,1.219,0,5.45
2023-07-17,11:20:13,Default Site,Sonde 13E101468,,19.704,737,72.8,75.1,6.65,671,603.1,677.2,436,0.33,7.3,-64.7,117.7,9,0,0.01,0.01,0.01,0.17,-0.7,-2.58,-0.022,-0.022,-0.032,1.219,0,5.45
2023-07-17,11:20:15,Default Site,Sonde 13E101468,,19.703,737,72.8,75.1,6.64,671,603.1,677.3,436,0.33,7.3,-64.7,117.6,9,0,0.01,0.02,0.01,0.16,-0.71,-2.59,-0.022,-0.02,-0.031,1.219,0,5.45
2023-07-17,11:20:17,Default Site,Sonde 13E101468,,19.701,736.9,72.7,75,6.64,671.1,603.1,677.3,436,0.33,7.3,-64.7,117.5,9.01,0,0.02,0.03,0.01,0.18,-0.7,-2.57,-0.022,-0.021,-0.031,1.219,0,5.45
2023-07-17,11:20:18,Default Site,Sonde 13E101468,,19.7,736.9,72.7,75,6.64,671.1,603.2,677.4,436,0.33,7.3,-64.6,117.4,9.01,0,0.01,0.02,0.01,0.16,-0.7,-2.56,-0.022,-0.021,-0.031,1.219,0,5.45
2023-07-17,11:20:20,Default Site,Sonde 13E101468,,19.699,736.9,72.7,75,6.64,671.1,603.2,677.4,436,0.33,7.3,-64.6,117.4,9.01,0,0.01,0.02,0.01,0.18,-0.71,-2.59,-0.022,-0.022,-0.031,1.219,0,5.45
2023-07-17,11:20:22,Default Site,Sonde 13E101468,,19.697,736.9,72.7,75,6.64,671.2,603.2,677.4,436,0.33,7.3,-64.6,117.3,9.04,0,0.02,0.03,0.01,0.17,-0.71,-2.6,-0.022,-0.022,-0.031,1.219,0,5.45
2023-07-17,11:20:23,Default Site,Sonde 13E101468,,19.696,736.9,72.7,75,6.63,671.2,603.2,677.5,436,0.33,7.3,-64.5,117.2,9.06,0,0.03,0.04,0.01,0.2,-0.71,-2.6,-0.022,-0.027,-0.031,1.219,0,5.45
2023-07-17,11:20:25,Default Site,Sonde 13E101468,,19.696,736.9,72.6,74.9,6.63,671.2,603.2,677.5,436,0.33,7.3,-64.5,117.1,9.08,0,0.04,0.04,0.02,0.21,-0.71,-2.6,-0.022,-0.021,-0.031,1.219,0,5.45
2023-07-17,11:20:27,Default Site,Sonde 13E101468,,19.695,737,72.6,74.9,6.63,671.3,603.3,677.6,436,0.33,7.3,-64.5,117.1,9.11,0,0.04,0.04,0.01,0.19,-0.71,-2.61,-0.022,-0.022,-0.031,1.219,0,5.45
2023-07-17,11:20:28,Default Site,Sonde 13E101468,,19.694,737,72.6,74.9,6.63,671.3,603.3,677.6,436,0.33,7.3,-64.5,117,9.12,0,0.04,0.05,0.02,0.23,-0.72,-2.62,-0.022,-0.023,-0.031,1.219,0,5.44
2023-07-17,11:20:30,Default Site,Sonde 13E101468,,19.693,737,72.6,74.9,6.63,671.4,603.3,677.6,436,0.33,7.3,-64.4,116.9,9.15,0,0.04,0.05,0.02,0.23,-0.72,-2.62,-0.021,-0.016,-0.03,1.219,0,5.44
2023-07-17,11:20:32,Default Site,Sonde 13E101468,,19.693,737,72.6,74.9,6.63,671.4,603.3,677.7,436,0.33,7.3,-64.4,116.8,9.2,0,0.05,0.05,0.02,0.24,-0.71,-2.61,-0.021,-0.022,-0.031,1.219,0,5.44
2023-07-17,11:20:33,Default Site,Sonde 13E101468,,19.693,737,72.5,74.8,6.62,671.4,603.4,677.7,436,0.33,7.3,-64.4,116.7,9.23,0,0.04,0.05,0.02,0.22,-0.71,-2.61,-0.022,-0.022,-0.031,1.219,0,5.44
2023-07-17,11:20:35,Default Site,Sonde 13E101468,,19.692,737,72.5,74.8,6.62,671.5,603.4,677.7,436,0.33,7.3,-64.4,116.7,9.28,0,0.04,0.04,0.02,0.2,-0.7,-2.57,-0.022,-0.023,-0.031,1.219,0,5.44
2023-07-17,11:20:37,Default Site,Sonde 13E101468,,19.692,736.9,72.5,74.8,6.62,671.5,603.4,677.8,436,0.33,7.3,-64.3,116.6,9.31,0,0.04,0.04,0.02,0.22,-0.72,-2.62,-0.022,-0.021,-0.031,1.219,0,5.44
2023-07-17,11:20:39,Default Site,Sonde 13E101468,,19.692,736.9,72.5,74.8,6.62,671.5,603.4,677.8,436,0.33,7.3,-64.3,116.5,9.36,0,0.04,0.05,0.01,0.17,-0.72,-2.62,-0.022,-0.02,-0.031,1.219,0,5.44
2023-07-17,11:20:40,Default Site,Sonde 13E101468,,19.692,736.9,72.5,74.8,6.62,671.5,603.5,677.8,436,0.33,7.3,-64.3,116.4,9.4,0,0.03,0.04,0,0.16,-0.72,-2.63,-0.022,-0.022,-0.031,1.219,0,5.44
2023-07-17,11:20:42,Default Site,Sonde 13E101468,,19.692,736.9,72.5,74.8,6.62,671.6,603.5,677.8,437,0.33,7.3,-64.3,116.4,9.46,0,0.03,0.04,0.01,0.19,-0.72,-2.63,-0.022,-0.023,-0.031,1.219,0,5.44
2023-07-17,11:20:44,Default Site,Sonde 13E101468,,19.692,736.9,72.5,74.7,6.62,671.6,603.5,677.9,437,0.33,7.29,-64.2,116.3,9.52,0,0.02,0.03,0.01,0.19,-0.72,-2.63,-0.022,-0.018,-0.031,1.219,0,5.44
2023-07-17,11:20:45,Default Site,Sonde 13E101468,,19.692,736.9,72.4,74.7,6.62,671.6,603.5,677.9,437,0.33,7.29,-64.2,116.2,9.56,0,0.02,0.03,0.01,0.17,-0.71,-2.61,-0.022,-0.026,-0.031,1.219,0,5.44
2023-07-17,11:20:47,Default Site,Sonde 13E101468,,19.693,737,72.4,74.7,6.61,671.6,603.6,677.9,437,0.33,7.29,-64.2,116.1,9.6,0,0.02,0.03,0,0.13,-0.7,-2.58,-0.022,-0.027,-0.031,1.219,0,5.44
2023-07-17,11:20:49,Default Site,Sonde 13E101468,,19.693,737,72.4,74.7,6.61,671.7,603.6,677.9,437,0.33,7.29,-64.2,116,9.64,0,0.02,0.03,0,0.13,-0.7,-2.57,-0.022,-0.022,-0.031,1.219,0,5.43
2023-07-17,11:20:50,Default Site,Sonde 13E101468,,19.693,737,72.4,74.7,6.61,671.7,603.6,678,437,0.33,7.29,-64.1,116,9.68,0,0.02,0.03,0,0.14,-0.7,-2.56,-0.022,-0.02,-0.031,1.219,0,5.43
2023-07-17,11:20:52,Default Site,Sonde 13E101468,,19.694,737,72.4,74.7,6.61,671.7,603.6,678,437,0.33,7.29,-64.1,115.9,9.69,0,0.02,0.03,0,0.15,-0.7,-2.57,-0.022,-0.024,-0.032,1.219,0,5.43
2023-07-17,11:20:54,Default Site,Sonde 13E101468,,19.695,737,72.4,74.6,6.61,671.7,603.7,678,437,0.33,7.29,-64.1,115.8,9.73,0,0.02,0.03,0,0.13,-0.7,-2.57,-0.022,-0.016,-0.031,1.219,0,5.43
2023-07-17,11:20:55,Default Site,Sonde 13E101468,,19.695,737,72.4,74.6,6.61,671.7,603.7,678,437,0.33,7.29,-64.1,115.7,9.74,0,0.03,0.03,0,0.15,-0.7,-2.57,-0.022,-0.022,-0.031,1.219,0,5.43
2023-07-17,11:20:57,Default Site,Sonde 13E101468,,19.696,737,72.3,74.6,6.61,671.7,603.7,678,437,0.33,7.29,-64.1,115.6,9.75,0,0.03,0.03,0.01,0.19,-0.69,-2.54,-0.022,-0.021,-0.032,1.219,0,5.43
2023-07-17,11:20:59,Default Site,Sonde 13E101468,,19.697,736.9,72.3,74.6,6.6,671.8,603.7,678,437,0.33,7.29,-64,115.6,9.77,0,0.03,0.04,0.02,0.23,-0.69,-2.53,-0.022,-0.018,-0.031,1.219,0,5.44
2023-07-17,11:21:00,Default Site,Sonde 13E101468,,19.698,736.9,72.3,74.6,6.6,671.8,603.7,678,437,0.33,7.29,-64,115.5,9.77,0,0.03,0.04,0.01,0.18,-0.68,-2.51,-0.022,-0.022,-0.031,1.219,0,5.44
2023-07-17,11:21:02,Default Site,Sonde 13E101468,,19.699,736.9,72.3,74.6,6.6,671.8,603.7,678,437,0.33,7.29,-64,115.4,9.78,0,0.04,0.05,0,0.14,-0.68,-2.51,-0.022,-0.027,-0.031,1.219,0,5.44
2023-07-17,11:21:04,Default Site,Sonde 13E101468,,19.699,736.9,72.3,74.6,6.6,671.8,603.7,678,437,0.33,7.29,-64,115.4,9.78,0,0.04,0.04,0,0.12,-0.68,-2.5,-0.022,-0.023,-0.031,1.219,0,5.44
2023-07-17,11:21:05,Default Site,Sonde 13E101468,,19.7,736.9,72.3,74.5,6.6,671.8,603.8,678,437,0.33,7.29,-63.9,115.2,9.77,0,0.04,0.04,0,0.12,-0.68,-2.5,-0.022,-0.015,-0.031,1.219,0,5.44
2023-07-17,11:21:07,Default Site,Sonde 13E101468,,19.701,736.9,72.3,74.5,6.6,671.8,603.8,678.1,437,0.33,7.29,-63.9,115.2,9.77,0,0.03,0.04,0,0.13,-0.68,-2.52,-0.022,-0.027,-0.031,1.219,0,5.44
2023-07-17,11:21:09,Default Site,Sonde 13E101468,,19.702,737,72.2,74.5,6.6,671.8,603.8,678.1,437,0.33,7.29,-63.9,115.1,9.77,0,0.02,0.03,0,0.12,-0.68,-2.5,-0.022,-0.022,-0.031,1.219,0,5.44
2023-07-17,11:21:11,Default Site,Sonde 13E101468,,19.703,737,72.2,74.5,6.59,671.8,603.9,678.1,437,0.33,7.29,-63.9,115,9.78,0,0.01,0.02,0,0.15,-0.68,-2.5,-0.022,-0.022,-0.031,1.219,0,5.44
